tweet_id,label
849637791524954112,normal
849318588204945413,spam
847535455365214208,normal
848564318136348672,normal
849276724856500228,normal
848978975405862912,normal
847858781665058816,normal
850696983320723456,normal
849683220039970823,spam
850310608205602816,normal
848170053556154368,normal
850327750321864704,hateful
849528622159470592,normal
848702851786432514,normal
848844124350558208,normal
847505961015140353,spam
848332066928435200,spam
848662590687334400,normal
850175073478623232,spam
849328285444124674,normal
849870596355887104,abusive
848568030074249216,spam
849861150787293184,normal
849188162144546816,normal
848209119282679808,normal
849070176373010433,normal
847453884553453568,normal
850088935057481729,normal
849641927108636672,normal
847822157002321920,normal
849700777392254978,hateful
850441608902438913,spam
848095243962658816,normal
848446051359105024,normal
849415099148193792,normal
848013048182956032,normal
850348805719556096,hateful
849375114839904257,normal
847723523757846529,normal
849315534755811329,spam
848165989284024320,normal
849353790998409216,normal
850219344361439233,normal
849089491142922240,spam
849605277271728128,normal
850556490884698112,abusive
850804005143928832,normal
848721566787612673,normal
847536235518341120,normal
850550652413628423,normal
849805647550001153,normal
849607491856019458,spam
850196397324357632,spam
850414505301610496,normal
850768005466292225,spam
850817317902598144,normal
849630522783485952,normal
847888670275366912,spam
848605585897639936,normal
850017971636490240,normal
847884488545796098,normal
849527779104366593,normal
847788753590640640,normal
847554816251502594,normal
850545434707841024,abusive
850694202488967168,normal
849054003128348674,normal
848377860343705600,spam
849592031659925504,normal
848659604330467328,spam
847546419263262722,normal
848293252839165956,normal
850695808894648321,normal
849866364303007745,normal
847552966559248384,hateful
848965666883481600,normal
850175719393161216,spam
848233987311112192,normal
849155379447681025,spam
847533584701378561,spam
848239628666757122,normal
849756666497089536,normal
849067814984044544,normal
850559414310379520,normal
850087752246767618,normal
848407048505053184,normal
848819642181320704,normal
849182294300655616,normal
847528668985520129,normal
848924248152317952,normal
848713815709634560,normal
847592384653393920,normal
850315721053806592,abusive
849781882648543232,normal
849601527568371712,normal
850028738385498113,normal
849320668596502530,normal
849973952420077568,spam
850714813273526274,normal
849378013120802816,normal
849298778498715649,normal
847917703251841025,normal
848991772235771908,normal
849752849651089408,normal
848756903781974016,spam
850109793326866432,spam
849614945146855424,spam
849022784927801345,normal
847420833429467136,normal
849603335292321792,spam
849423651317403648,normal
849323172595982338,normal
849203496523939841,normal
848269387253592064,normal
850726511187341312,normal
850253251123355649,normal
849666006616346625,spam
847792041899831297,normal
850778067597316097,hateful
849306143717457920,normal
848845684606455809,spam
849931728353247234,normal
850357907388420097,spam
848237703493595136,normal
849674709780353027,hateful
847904608617889792,spam
847941623371763714,spam
847492375647670273,normal
849241132013805568,normal
848938991122612226,spam
850507358816096256,normal
850084270978813952,spam
847874858453258240,normal
849746520471719936,normal
850167880222158854,normal
849152682497642498,normal
850042277611397122,normal
850492745877794816,normal
847561774622810114,normal
850609838245658625,spam
849989022533464064,normal
848466284673081344,normal
848951225898938368,spam
849856700635111424,normal
850636585309675521,normal
848757579073200128,normal
848002247824900096,spam
848889804527992837,normal
850253519533744129,normal
849572138084429824,normal
847593366133112832,normal
849858432890880000,normal
849928473581932544,spam
847625599355047936,spam
849945712133414912,normal
847975999874752512,abusive
850773437085696000,normal
849996060575399936,spam
850823479305932800,normal
847758655265144832,spam
847591357036335106,normal
847555655129059329,spam
848340061284319232,normal
850457194931904513,spam
850753900026245121,normal
848962592466980864,normal
847557777438507010,spam
848023433288069121,normal
849493213874409472,normal
847967250565001216,normal
848617736800358401,normal
850204446181146624,normal
849875897964306432,normal
847608469804916736,spam
850186809149489154,normal
848275074738270208,normal
850053346388041728,normal
847759481505071104,normal
850216597096505344,normal
849256567052443650,spam
848597193074266112,abusive
847514890667384833,normal
848811513611780096,normal
850427264395341824,abusive
847440219494207488,normal
848128513181876224,normal
848933928568311809,spam
849239299073728512,spam
847894466799259648,normal
847924812613898241,normal
849217031518007296,normal
850289586362134528,normal
848878282745434112,spam
847581190030753792,normal
850047918958628866,spam
848358230992592897,normal
849174849415249921,normal
848540397999673344,normal
849275076478464000,normal
848721340303540225,normal
850757872011096064,abusive
849152460199518208,normal
847509622634168320,normal
849313471170785281,normal
850704306537873408,normal
847471320241549313,normal
850387695335387136,spam
850189329897054208,normal
849745845184602112,spam
848113615001370625,normal
849053524969312257,abusive
849051834681630720,normal
849919736825688064,spam
849671060739981312,normal
848310596311363584,abusive
847743845144051713,normal
850063114934550530,spam
848920120944668673,normal
849697933637431297,normal
849849171867840512,normal
847537313454444545,normal
850069804820123648,normal
849799196735614976,normal
847940386068676608,normal
850018969876652033,normal
848567770044403712,spam
850765908314386432,normal
849700068563197952,normal
850700477171945473,spam
848374072899641344,hateful
847523069560270849,spam
850037940700971008,normal
848514200376811520,normal
848898386065580032,normal
848272671381094400,normal
850502661178830848,normal
848166404507529219,normal
847576265951297540,spam
848706257582260224,normal
848319131715764225,normal
847529423968641024,normal
848527076894294022,normal
848809831725137921,spam
847629055465738240,spam
849814375909163008,normal
848997476489187333,hateful
848611130738176001,normal
850234196362641408,normal
850393777072111616,normal
849610494973530112,normal
847532213168029696,spam
847660730836893697,spam
848087593522790400,spam
848197014529691648,normal
849777025640525824,normal
848397917522202624,spam
848645620529287168,normal
850037001160196096,normal
848706840582123520,normal
849695828092403712,normal
850134841722937344,normal
850418783504216066,spam
849365014960115713,normal
847543613265289216,normal
849996375148437505,normal
849692904658481153,normal
850070433969971201,normal
849883854542385152,normal
849449853142917120,hateful
848255713822552064,normal
848713278842961921,normal
848877775259926528,spam
849983846770647040,normal
849723552442011654,normal
850582650775580673,normal
849621572130414592,normal
849206021486772226,normal
849246341301751808,spam
847984824682000385,normal
848616470087061504,normal
849533344941559813,normal
849062387554693120,normal
847599842138312704,normal
850097030055608320,normal
847863579965566976,normal
849722956871749632,normal
847651033618595841,normal
848989431805739008,spam
848862239541145602,normal
848083877373595648,spam
850437938894733312,normal
850212125947580416,normal
850730084768006145,normal
847927010403987457,normal
850401544919031808,spam
848939943233802240,spam
849499119450288128,normal
847435983264120832,normal
850656780896153600,spam
849611648406929409,normal
849489866790449152,normal
848061077132914688,normal
850064666826948608,normal
848120367809953792,spam
849521923876954113,normal
847831690667896832,normal
847558071039778816,normal
847869695239876609,normal
850503760094912513,normal
849265056315568130,normal
848988693616447489,abusive
849612751534256129,normal
849254092392341507,normal
849068754503905281,normal
849717227435814913,normal
850245508413104128,normal
848877179668537344,normal
849894474553708544,spam
847513800177733633,normal
849973604271800320,normal
849879991592472576,normal
847789584041877506,normal
850138788563226625,normal
847689923175907328,normal
848260222695071745,spam
847480509986816000,normal
849738438039527424,normal
848934259930931200,normal
847615377802543106,normal
850732626495328256,spam
849252150437916673,spam
848643913447591936,abusive
847741953517142016,normal
847458498266841088,spam
848203536697524225,normal
850487221954240515,spam
848279868823523330,normal
848088285603823617,normal
850755305118060544,normal
850052360709619713,normal
848271056578134016,spam
850488178251354112,normal
847805778245296131,normal
847945259824947200,normal
847556452034019328,normal
849481935369928705,normal
850614619743948800,normal
849738056374595585,normal
848774964463513600,normal
850674703148691456,normal
849585866024468482,normal
848635734550597632,normal
849065302595862529,normal
850397052806844416,spam
848129989543206914,normal
848543577281933315,normal
850725173233934336,spam
850795603990900736,normal
850716142893060096,spam
848467689735462913,normal
849356651534712837,normal
847647359391498240,hateful
849265601583427584,normal
847985768408784896,normal
847534935250542592,normal
849794650084958208,normal
850267192981504000,normal
848033348584960004,normal
850806173628551168,normal
847393046161350657,normal
849331443750895621,normal
849910815562104836,normal
848234364802609152,normal
850475998021857280,spam
848364912539832320,spam
847485463459803139,normal
849856230852108289,normal
848576557115293697,spam
848746657089036288,normal
848634711119470592,normal
848743758824910848,normal
850084761725005829,normal
848146020211052544,normal
850342472345559040,spam
849364205476225031,normal
847456757618049024,normal
848358767884357632,normal
848821294753759234,normal
850002943428313088,normal
850264726709837824,normal
849452097112330240,spam
848472005699670017,normal
850317243590127616,normal
847749411006431233,hateful
849265047897559040,normal
850708899321724928,normal
849464365426331650,spam
848205843547947008,normal
848411968436400128,spam
850451977234391041,normal
848036183947005952,normal
847887038707752960,normal
847998598814081024,normal
848513437021982720,normal
850474441922535424,normal
850608999380549632,normal
848180296046362625,spam
847636533905547264,normal
850088582723260416,normal
848331978835415041,normal
848560354527498241,normal
849578395994382336,spam
848047592466399232,normal
849069412988706817,normal
847842788779732994,normal
850506679355453440,normal
849177483417194497,normal
849787645597294593,normal
847789273684353024,normal
847902456956801024,normal
847485593462427649,normal
850714402265464832,normal
849983393777451008,normal
848230942275768320,spam
847779916187881472,normal
850189409588740097,spam
850459715721191425,normal
848613072734478336,normal
849601045223297024,normal
850336004724727809,spam
850615446038564864,spam
848171597047316480,normal
849411089376956420,spam
847746613380395008,normal
850331546192105472,spam
847657538979938304,normal
847989539117428736,spam
848707859785277441,normal
850046828426952709,normal
847479285246017536,spam
850772942137040897,normal
850442464544432128,normal
850079724365901824,normal
848478917887500288,normal
849658649802878977,normal
849331989027139585,normal
848578264209670144,normal
847553344059056132,normal
850403398784618496,spam
849706632619667457,normal
850706605045760000,normal
847970111067746304,normal
847725201458479105,normal
848118627173879808,normal
849800492750438400,normal
849865957459808260,spam
850616335205679104,normal
850087639013314560,abusive
848993345082929155,normal
849722621314736128,normal
849799075092418560,normal
848793176148148224,normal
848518944168325121,spam
850067783190794240,normal
847874296395554816,normal
850327741933256704,normal
847643160889053184,normal
847526253061996544,hateful
850607313291362304,normal
848283970869448704,normal
848472005686960129,normal
848219185612247040,spam
850423112038535168,normal
848937896400891904,spam
850796275071111169,spam
848573415564824576,spam
847934069413466112,normal
847473878783807488,normal
848730391582310400,normal
848140466927181824,normal
850027870172975104,spam
849782205614182400,normal
850658190198833153,normal
849320467257331712,normal
850510475196551168,spam
847401984235716609,normal
848520345036492801,normal
848345807485104128,hateful
847558301743239171,hateful
847818340202672129,normal
849762655950843905,normal
847629701388443649,normal
849076371364212736,normal
849456308164206592,normal
849310681962872832,normal
850505710471454721,spam
849841097840787458,spam
849007693796974592,normal
850223941322915840,normal
849004485158555649,normal
850704897960017920,normal
850763064546910209,normal
848855327344914432,normal
847424818009985024,spam
850035726091735041,normal
849154574132891648,normal
849193652484263936,spam
850322473879052288,normal
850365142558789632,normal
848763916654174208,spam
847614450894950405,normal
847630540224184321,normal
849383482497355776,spam
850015761204641792,normal
848200785238339589,spam
849668808398786560,normal
848155528698220545,spam
850404493531504640,hateful
849970630502096896,spam
848028399343869952,normal
847542770243784704,normal
849428223125594113,normal
850428673668861952,normal
849836614113275904,spam
847969620346769410,spam
848284667111395328,normal
847500198024626177,normal
848123664532983809,normal
847480736458317825,normal
849081484208209920,normal
847929094985703430,normal
847757409523081217,normal
848894812489232385,spam
847878713010204673,normal
847857401759924225,normal
848921681229787137,normal
849288204666720257,hateful
847635917309231104,normal
848917092632055808,normal
848967650793447424,hateful
848979797481050112,normal
849236178536714244,normal
849355716183957506,normal
848882506409574402,normal
847864494311256064,normal
848504930994409473,normal
847789953153212418,normal
849602345445056512,normal
848171265693110273,abusive
848953486624657408,normal
849523207325589504,spam
849224111511412736,normal
847509253547974659,normal
849813188917035008,normal
847901332904325121,normal
847780289455808513,normal
850402832578748417,normal
847753672398225408,normal
850269646619942912,normal
848271517947314176,normal
847579218728804352,normal
847621715404271616,normal
849601003267645441,normal
848853494400512002,normal
847769975666479104,spam
847811876759232512,normal
848544852363051008,normal
847645866223587328,normal
848475264661114880,spam
850700045133398016,normal
848973652859269121,normal
850036464301871104,normal
847542543734755328,normal
847755979294986241,abusive
849394840668442625,normal
848815670166990848,normal
849978972968497153,normal
847898858264948736,normal
848429806815522816,spam
848944162674286598,normal
848446927939276800,normal
849095614818332672,normal
847683740780253185,normal
847663553603526657,spam
849398292568002560,normal
849839654996234240,normal
848658085988016128,normal
850089589352136705,normal
848455245244100608,normal
848572404754526208,normal
850396524341325824,normal
848269173348331520,normal
848948302448128003,spam
848569821046259712,normal
848976744061308931,normal
848334260561997824,spam
850225006676029440,spam
848762733872939008,normal
847663478114471938,hateful
850045721130782722,normal
850557560449118208,spam
849307670423187458,spam
847722278041276416,spam
850369903068676103,normal
849719320385073152,normal
848016101611110400,normal
849076325209997312,normal
847409835960225795,normal
850138088101761024,normal
848512505911664640,abusive
850225363196157955,spam
848221677062377473,normal
849107610519298049,normal
850346448524890112,normal
848910079768358912,normal
850559653381455872,normal
849633341343236096,normal
848741628130893825,normal
850833138788036608,spam
849730036861083648,normal
849266557863723009,normal
849781991709057025,spam
847832336569847810,normal
848384495732609024,normal
849710529157451777,normal
847859297589633024,normal
847486121948925952,normal
848274919540404224,spam
849973046433783808,spam
849871716234874880,normal
850053455414800385,abusive
849484649080516608,normal
848657565898735620,normal
849464059233804288,normal
848251204962459648,normal
850031150135484420,normal
849403757746155520,normal
847885117695676417,normal
849663037023899648,normal
850260343691530241,normal
850531840976838656,hateful
850387775018881024,normal
850195537492152320,normal
848464485295828992,normal
849650424751771650,normal
847535245650001920,normal
850393609295863808,hateful
848155176368304128,normal
847688115447660545,abusive
848882275722960897,normal
848731792496623617,normal
850319852455821313,normal
850211052209885184,normal
849388041688973312,normal
847622482970394624,normal
847530187323559937,normal
847951656146829313,normal
849801541338808320,normal
849982823360364545,normal
849805358138839041,normal
847951459014631425,normal
850099114645827584,normal
850729111655940098,spam
850310432057438209,spam
849320521791614976,normal
848610744887382017,normal
849435072428199936,normal
848165452404621313,normal
848377055041527808,normal
848207248652414976,normal
848643737290977281,spam
847523514185895936,spam
849257959536435201,normal
850829917575163910,normal
849712424982917120,spam
849644649191002118,normal
848698800097161217,normal
847501934500077570,spam
850020483995193344,normal
848515064403554305,normal
847887860761903104,normal
848297749149655042,normal
850768311629393920,normal
847661565495070721,normal
848248101160841218,normal
848177536198598661,normal
848675144235196416,normal
850138771756654594,normal
849085305223340032,abusive
850084111591067650,normal
849020230584205312,spam
847815387399979016,normal
850459225000169472,spam
850709809481609217,normal
849679336093429760,normal
848301301695791104,normal
849454185850576896,normal
847601972844810240,spam
847563926288179201,spam
850079397184974853,normal
848539957610369025,normal
849163747092570112,normal
847792754948165632,normal
849787800807452673,normal
850292149081972736,spam
850563315042484224,abusive
848312924129165313,spam
850502115919376384,normal
849291232949846016,normal
848669926495748097,normal
850489906337947648,normal
848937544075141121,normal
849336850221281281,normal
850023659100045312,hateful
848619376769150979,normal
849699749770833920,normal
849740761683853315,normal
849412733535649793,normal
849352603993591808,normal
847825369826832385,normal
847983289583497216,normal
849909288822865920,normal
848294003644694529,spam
850625424279261184,spam
848001039899009024,spam
849013893011828737,normal
848958226200657920,normal
850178609272803329,normal
849271234496012289,normal
849334492993081346,normal
850454976161861637,normal
850652951500603392,spam
849492865726255108,spam
847880474609369088,normal
850234443843248129,normal
850681716033429505,normal
848565807126859776,normal
848575579846844421,normal
849963311454183425,spam
848394935376252928,normal
850053862300020736,normal
850738997642928128,normal
850410055161626625,normal
850761277794385920,normal
850004969260503040,normal
848618860874002432,normal
848205885507854337,spam
850481639348097026,normal
850385229063888898,spam
848130127980511232,normal
850386483173142528,normal
848875292215005186,normal
848590255703949312,normal
847812522703036417,normal
848907676444700673,normal
849683203266945024,spam
849210735888445440,normal
847599607244759043,spam
849434111928406017,spam
849583139727060992,normal
848390845925601280,normal
847699708516614145,normal
847601536599379968,normal
847910791034613760,normal
848130786469396481,normal
847926574192238595,normal
849957582018158592,normal
849573564126724096,normal
847752388966400000,abusive
848051858086252544,normal
850348310808465408,spam
849202473105489922,normal
849163839367196673,normal
847431000409767936,normal
848318494156443649,normal
850391080138919937,spam
849240788051660802,normal
847735016167579648,normal
848823312193134592,normal
850334410905878530,normal
848900172847427584,normal
847477443933777922,normal
849993875343147008,spam
850516926044483586,normal
850113559820423169,normal
850251363674013696,normal
848333203593191427,hateful
848852856866295808,spam
850552518908289024,normal
850140889896898560,normal
849966645934247936,normal
848916509627961345,spam
847874308974051328,spam
849346929121165313,normal
849610415294304256,normal
847763113784950785,normal
850294040708952064,normal
849421554173841410,normal
850378828585345024,normal
850096925185515520,normal
848748548741005313,normal
849249046661386240,normal
850127254227218432,normal
848731104634957824,normal
848787232802603008,normal
849293858609475584,normal
849376545105903619,normal
849360397031415808,normal
850111940810743808,spam
847672579741458432,normal
848466070738534400,spam
850389251401420800,normal
850321349830746113,normal
850703169902399488,spam
849549811804246017,spam
847708260681474048,normal
847590568507183104,normal
849615410697777154,normal
849580698641899520,spam
850792701524094977,normal
848667657398358020,normal
850821772215767045,hateful
848345987844157441,normal
847577129969733632,normal
850172695303962624,normal
848845697214533632,spam
850547628324655104,normal
848637512922808320,abusive
847422829905682433,normal
849949885474451456,normal
848196838360592384,normal
850535796205637632,normal
847503310231707648,normal
849264234219409408,normal
849386884044337152,normal
850341885147103232,spam
847827693504778241,abusive
849315782223945729,normal
850394943080235008,spam
849261642143735810,normal
850242790491541504,normal
848785857083392000,normal
848173513852600320,normal
847806889731788801,spam
848190014253015040,normal
848481577105592320,normal
850827853981732864,hateful
849245657663774721,spam
847478198904381442,normal
849715809765216257,normal
850315502975152130,spam
850430473021083649,hateful
847932106474913792,normal
849361974106390538,normal
848913300985442305,normal
848659172333932551,normal
849296282900410370,normal
848940316497514498,normal
849001549175115777,normal
847617856657252353,normal
847910006707994624,spam
850375301158842368,normal
847418404910673920,normal
848832132814434304,normal
850781309790244865,normal
849816015890468864,normal
849668804183556096,spam
847622080321298436,spam
850122434950942720,spam
847707962902589441,spam
847547555944837121,normal
849414537103257601,spam
847572474279714816,normal
849941127780347904,spam
848821579941257216,normal
848296964789747712,normal
849470812100980736,normal
847911504083070978,normal
850466233665433600,normal
847851143841669120,normal
850798376392171520,normal
848007167777046529,spam
848524472260808709,normal
850486676715655168,normal
848486257936265217,spam
850742411789611008,spam
847551309838295040,normal
850387485612011522,normal
850107318700302337,normal
847526211114991621,normal
848159915927588864,normal
850326928250875908,normal
849251928139804672,spam
848867088152264705,normal
850525356595589125,spam
849983930631630848,spam
849739570497417217,spam
850358238721724416,normal
849915206968819712,spam
850084795283644417,normal
850638665697169408,normal
849383847401844738,spam
847481462085394433,spam
848262860916625408,normal
849961679857364992,normal
849875071669858304,normal
849262078338547713,normal
847600848767131649,normal
850018693023248384,normal
850181364934742016,normal
848550552409694208,normal
848137979692503040,spam
848759449724616705,normal
849357523920576517,spam
848920217396936706,normal
850022459537489920,normal
847932425250504706,normal
850682735257628672,normal
848999191942766593,normal
848971207542099968,normal
850457488533196801,normal
850119645734612992,normal
850490569000407041,normal
850509128812376064,normal
847933931026604033,normal
848954396805394432,normal
848986692925218821,normal
847886774475128832,normal
848207345112842240,normal
848582932440784898,spam
848163820832817156,normal
849757564061360128,spam
850699558606835712,normal
848556554462916608,normal
847652728083857412,spam
849598281193750528,normal
848046631983493120,normal
849109728659722240,hateful
848350547044442112,normal
848316325722238976,normal
850058807354941440,normal
849332202907336709,normal
850346712778539008,normal
850762028549644289,spam
848696082187943936,normal
847630296950259713,normal
849166687291060224,spam
850107775871053826,normal
847805010687795201,spam
848718853077164032,abusive
850786418444181505,normal
850219004622888965,hateful
848954820417527808,normal
850366950308032514,normal
849677750650642432,spam
848175153842462721,hateful
849846135200129025,normal
849736013748555776,normal
847665562662469637,normal
849610130077384705,spam
849092657825624065,normal
850153590266179584,normal
847563183921418240,normal
850398038472261632,normal
848019440310525958,normal
849000785811820545,hateful
848024582506160128,spam
848295249344679937,normal
850348667324301312,hateful
848323481204871168,normal
847694838896017408,spam
848219500189278221,spam
847565784390017024,normal
849160903362699264,normal
849344236373856256,normal
848661009401303043,hateful
849558196217950208,spam
847436478179348480,spam
847896874350776320,normal
848883634668838914,normal
849949843535646720,normal
849310036035854340,normal
850825748445134848,normal
850832987813892096,normal
850161769146454016,hateful
849330579711684609,abusive
848877049636728833,spam
849893186873024512,normal
848866714871836674,normal
849748282079424512,normal
848681976760606720,normal
849955061262422017,normal
849389052533112840,normal
848219663788126209,normal
850735814170497024,normal
849470061316374529,normal
849283796440682497,spam
847435450574888960,normal
849639184046411782,normal
847521303791906817,normal
847464168965816320,normal
848948801574506497,normal
849310019262836739,normal
847400214231105543,spam
848740218849054720,abusive
848130023118692352,normal
848030974625460224,normal
847827076908560384,normal
848760225695969280,normal
849014417274552320,normal
850791912999137280,normal
849194872997257216,normal
849959154877952001,spam
850349367789846528,normal
849963915442356225,normal
849593239606841344,normal
849809724409344001,spam
847475900434206720,normal
850842852816863232,normal
850133872805257216,spam
849407952050151426,normal
848622342116827136,normal
847804037613465600,normal
847825927673348096,normal
849772839720931328,normal
850384788682928129,normal
850490334123630596,normal
850003580979490821,normal
849989983012364288,normal
848200034428403712,spam
850318946498727936,spam
850412861134217216,spam
849364524230750210,normal
850444393924485120,normal
848737442215669761,abusive
850285438183100420,normal
847590547560820736,spam
847654779094355968,normal
847427410077274116,normal
848188206520643586,normal
847984916956684292,spam
848807445141049344,normal
850062481556942849,normal
849763209607303169,normal
849728489133682688,normal
848506021484142596,normal
848136989840994305,normal
850760208242671616,spam
848555761756188674,normal
850568562087538688,normal
848263624300916736,normal
848670840862519296,normal
849248123901882368,normal
850732538410782721,spam
850539344590974976,normal
850254115120717824,hateful
848690889648099328,normal
849769773701492737,normal
847933310252834816,normal
848962730891644928,normal
849296425494212608,normal
850666817873989633,normal
849717521041293312,normal
849822592559173632,normal
850663164618448896,normal
849142909798670336,normal
850098372232888320,abusive
849644317840990209,normal
849875897956134912,hateful
849117135783813120,normal
849272337623126016,hateful
849402860177588225,normal
849092833994842114,normal
848098385483649024,spam
849563950815563778,normal
847526320145702912,normal
849298233264418816,spam
848533913635094528,normal
848615463458394112,normal
848719196989120512,spam
850612954621988864,spam
848520403781906433,normal
849300141668536320,normal
847876229994876928,normal
849834516940193792,spam
847508838320394240,normal
849005051389542401,spam
848992476870430720,normal
847656054196363266,normal
848119654778363906,normal
847936875411103744,spam
849378659018444802,normal
849220496004702208,normal
847480560289144832,spam
848867885057486849,normal
848016424589078528,normal
849996123494330368,normal
849149448685072384,normal
847944878168444928,normal
847589024998932480,normal
848846284421201920,normal
848530797233557504,normal
849140426745544704,normal
849552366122803201,spam
850259567711666178,normal
850819171785084928,normal
849854829962842113,spam
848602733758349313,normal
847849810057203712,spam
849736772905050112,normal
848921471506362368,normal
847781291902857217,spam
849328734226313217,spam
848953952175575040,normal
849335902275072001,normal
847860912379707392,normal
849271632992624640,spam
848582181660352512,normal
849331301157138432,spam
848154371045048321,normal
850085277636993025,normal
850741447125078017,normal
850118693640077313,spam
847923784992645120,normal
849522624338296832,normal
850527231420006400,abusive
848934167664615424,spam
849595663935574017,normal
848076470245306369,normal
847467293726593030,normal
849503368284426240,normal
849999889996156928,normal
849921410374004736,spam
848883206875095040,normal
848891113138077697,normal
850700842067820544,normal
848068505245298688,normal
849357364553756674,hateful
850496986302304257,normal
850771146966544385,normal
850448261085368321,spam
849500776200359936,normal
850066847835840513,normal
849627880388665344,normal
849379405625479169,normal
850077740447526912,normal
847523660986568704,abusive
850720861455863811,spam
848335074248581124,normal
847826024150827009,normal
848306464905211906,normal
850331051264278529,normal
848004743448231937,normal
847981947410427905,normal
847723704092041219,normal
850292509792129024,normal
849630728304214016,spam
847560008833187840,normal
850115183011782657,normal
847664824485949440,normal
848767146285047808,spam
850080886188003328,normal
849022503909568512,normal
849663276095066113,normal
849616681584537600,normal
850005879424503808,spam
847527674906116097,normal
849075561855148039,abusive
847617990866616325,normal
849784613119700992,spam
848916304132288512,spam
847793908360851456,spam
848658094368468994,spam
849267098941407234,normal
850598362621628417,normal
847401669633507329,normal
848735659653300224,spam
850778822555435012,normal
847644083656941569,normal
849676173588254722,normal
850013521454682112,normal
849006418736709632,normal
848145219077799936,spam
850234418681729024,normal
850350567335526400,normal
847864255231799296,normal
849560876365623300,normal
850430401726119936,normal
850002339444469762,normal
849692208433442816,normal
849698210478206978,normal
848824172038021120,normal
850047545673826304,normal
849083988203458561,normal
849243250120564737,spam
850245697181933568,normal
848440523262054405,spam
850125303863267333,normal
849349114353635330,normal
848174616938000384,normal
848932003403755520,normal
847627998471704576,normal
847538986952396801,spam
847534381614809088,hateful
849625649027395584,normal
848820787226259456,normal
849416411952840704,normal
848577316284452864,normal
849952137815699456,spam
848850222851670017,abusive
849037104273379328,normal
848045478541496324,normal
847773540837462019,normal
850751249200893953,normal
848725324879855618,normal
849585543088414720,normal
848840051689750528,spam
850715295643607041,normal
848444499458183169,normal
850712145717284864,normal
849362036995878912,normal
847564177967378432,normal
849758692346011648,normal
847530908743847939,normal
849877403728052225,normal
850071730022428673,normal
847941199759638528,hateful
848774477945094144,normal
848992502048862208,normal
848417370708131840,normal
849810743654535169,normal
849755093612322816,normal
849374951278870529,normal
848039572931989505,normal
848937598617833473,normal
848556382488080384,normal
848003615184879616,normal
850759302268715009,normal
850375229868310528,spam
848525621466738689,normal
848127930148442112,normal
848022833494151169,normal
848774670862004224,spam
848134779476299776,normal
849066506361212928,normal
847571962561830914,normal
847983713224929282,normal
847841492756553728,spam
849432362903580675,abusive
847570595231354880,spam
847901488055808001,normal
849908521269440512,normal
850385069692866560,normal
847789940553502720,normal
848762368972570624,normal
849300670155042817,spam
850048342579130369,normal
849779949082955776,spam
849093861586677764,normal
848397456140148736,abusive
848032182568452096,normal
849598423791685632,abusive
849123066517102593,normal
847949991008141312,normal
849659371210522624,normal
847956060145156097,normal
850301837903376386,normal
848386555123310592,spam
850423007168393217,spam
848713299810111488,normal
847407411665149953,normal
850812146321674240,normal
850555677206388737,spam
850130668378042369,normal
848713085892255744,normal
849609727432699904,abusive
848133017834934272,normal
850263661369147392,normal
848928090134892544,normal
848474157356638208,normal
849987034445787136,normal
847929497638850560,normal
850809973647044609,hateful
849744398137077760,normal
848129700140638208,spam
849007530214924295,spam
847864745973751808,normal
849966536865533956,normal
847710252967411712,normal
848267092969361408,normal
850517425149939712,normal
850189468334256129,abusive
850235089770369025,normal
847986343057780736,normal
848217004607668224,normal
849826098997153794,normal
847511296169791488,normal
847671061390872576,abusive
848230350882873344,normal
850538455385874432,normal
850050985003290625,normal
849115403519496194,normal
847964016748244992,normal
849299776768266242,spam
847788841666850816,normal
847678200121393152,normal
848477403768868865,normal
847910480668753920,normal
849078422366285824,spam
848852433270964224,normal
849734252115755008,normal
849634289289494530,normal
849219397130518528,normal
848275859052134400,normal
850139203790938115,hateful
850061919545430017,normal
848205818398990336,normal
850080680650395653,normal
848040814450290689,normal
850803606697766913,spam
850672241100505088,normal
847963576346316800,normal
850314714424815616,spam
849105693705728000,normal
850814453172117504,normal
847930495874760704,normal
849854511225217024,normal
850779837597974533,hateful
847806612920315904,normal
850601604818415616,normal
847833871701901316,normal
848128580286590977,spam
847916725995753473,normal
850095553643921408,hateful
848895462627131393,normal
850437053909266432,normal
850028839065530368,spam
849219552319688704,normal
849188648666923008,normal
848388966852288513,abusive
847447995742171136,normal
848680231934230528,normal
848894883817545728,normal
850216215381295112,normal
849011166709993472,normal
849780490114654214,normal
847487485085147136,normal
849049481660080128,normal
850004860212830208,normal
849683274570096640,normal
850025080985759744,spam
848913061939433473,normal
849714601788751872,normal
850000158431604737,spam
847861067556499456,normal
850245076416581636,normal
850491533715542017,normal
849214158432284672,normal
847645476128083968,normal
848860142384951296,abusive
848129331071156224,normal
850480360072781824,normal
848887497635635200,normal
849256680290492416,normal
848875032185057281,normal
848800109332754432,normal
847896790435332099,normal
847550382867972097,normal
848287909308387328,spam
848549168310353921,normal
848209937205481472,spam
850110699275669504,normal
847582603511287809,normal
847864884377399296,normal
847884706658082816,spam
848814336407744512,normal
848472664197009408,normal
848239922284822529,normal
847890712913948672,spam
848171194402701312,normal
848560442582736897,normal
850466460178808833,normal
850729275229712384,abusive
848289247283097600,normal
849883175081967617,spam
849342609004924928,normal
848126625740935169,spam
849664542804066304,normal
848323560879906817,normal
849442232105095169,normal
